Join_Count,TARGET_FID,JOIN_FID,Year,Severity,SBW,SBW_ID,Ecoregion,Shape_Leng,Area_Ha,defo_index,Field1,X,Y,fid,Field1_2,SpRasterNA,slopeRaste,sg_date,sg__gdd_p2,sg__gdd_p1,pcp0708,pcp0607,pcp0506,MinT0708,MinT0607,MinT0506,MaxT0708,MaxT0607,MaxT0506,elevationR,DistanceRo,DistanceRi,aspectRast
"1","21029","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21029","600805","5462797","2344","21029",2,0.00606,137.5215,205.36322,0.28327,79.37617,75.8103,77.37229,10.16375,8.20775,3.395,21.06328,19.63569,13.87109,142.39656,3858.41553,32729.8418,0.31792
"1","21031","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21031","604805","5462797","2345","21031",2,0.0142,137.73807,205.06242,0.31287,79.39462,75.91765,77.65164,10.16533,8.19302,3.37842,20.97044,19.54017,13.7688,168.427,5815.87256,30400.50195,2.07696
"1","21032","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21032","606805","5462797","2346","21032",3,0.023,136.54988,206.01843,0.29092,77.93959,74.26912,75.97079,10.41177,8.41288,3.62605,21.307,19.83469,14.04451,81.03687,5429.42236,29371.15039,2.06423
"1","21033","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21033","608805","5462797","2347","21033",3,0.00373,136.03487,205.74963,0.27931,77.46823,73.74054,75.48019,10.49151,8.4785,3.70097,21.38842,19.90016,14.10057,81.80834,3469.80762,28445.35938,1.11957
"1","21034","191","1976","2","70","405",Central Newfoundland Forest,74448.662319499999285,13957.542320399999880,"0","21034","610805","5462797","2348","21034",2,0.00799,136.26009,206.02551,0.36095,77.48378,73.77676,75.58695,10.49007,8.46874,3.6921,21.34348,19.85457,14.05172,80.55807,1508.1825,27633.53906,0.72838
"1","21035","114","1975","3","35","59",Central Newfoundland Forest,11909.166739899999811,846.812938841999994,"0","21035","612805","5462797","2349","21035",2,0.00618,135.82182,206.68513,0.3785,76.75242,72.91915,74.71516,10.6088,8.56806,3.80751,21.49096,19.97859,14.1635,52.13673,440.16946,26945.99219,0.44941
"1","21036","191","1976","2","70","405",Central Newfoundland Forest,74448.662319499999285,13957.542320399999880,"0","21036","614805","5462797","2350","21036",3,0.00852,135.91286,206.20367,0.23952,76.9931,73.26051,75.10463,10.57774,8.53491,3.76876,21.39292,19.8868,14.07519,72.49371,1226.36145,26392.43164,0.05043
"1","21045","1448","1976","3","38","403",North Shore Forest,305835.545120999973733,46166.916867799998727,"0","21045","640805","5462797","2351","21045",2,0.0033,135.38176,205.47427,0.21579,76.71646,73.73684,74.81323,10.85815,8.78701,4.02297,21.23521,19.73007,14.00938,23.76393,1742.20557,32260.22656,5.54746
"1","21046","1448","1976","3","38","403",North Shore Forest,305835.545120999973733,46166.916867799998727,"0","21046","642805","5462797","2352","21046",3,,135.26639,205.34932,0.23889,76.64529,73.66325,74.59789,10.88634,8.81466,4.05361,21.24569,19.7396,14.02964,17.43349,752.02142,33428.21875,
"1","21052","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21052","666805","5462797","2353","21052",2,0.00348,135.99736,202.51559,0.20303,77.84125,74.09324,73.90159,10.76444,8.6819,3.9402,20.77233,19.30568,13.7157,52.32173,222.04269,14674.76855,1.91304
"1","21053","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21053","668805","5462797","2354","21053",2,0.00171,135.87444,203.30298,0.2665,77.70144,73.80296,73.34955,10.80114,8.71941,3.98352,20.80386,19.33441,13.75714,40.74451,1401.98718,12713.30176,5.86063
"1","21060","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21060","684805","5462797","2355","21060",3,0.01195,135.52571,199.50713,0.11684,77.44724,72.80903,71.87744,10.79894,8.70935,4.00643,20.67947,19.199,13.6865,47.9959,2441.10889,2848.146,5.3021
"1","21061","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21061","686805","5462797","2356","21061",3,0.00544,135.89232,199.89899,0.18649,77.29755,72.89233,72.3275,10.76472,8.66207,3.9559,20.6033,19.11865,13.60138,65.0507,1576.84363,4796.18359,5.3732
"1","21062","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21062","688805","5462797","2357","21062",5,0.00195,135.79767,199.71896,0.15787,76.9502,72.58746,72.08871,10.79433,8.68704,3.98518,20.64164,19.14627,13.62992,47.48771,1630.93066,6768.42627,0.53378
"1","21063","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21063","690805","5462797","2358","21063",5,0.00232,135.75726,199.32076,0.10641,76.664,72.45829,72.19646,10.79452,8.67652,3.97612,20.62831,19.12419,13.60473,47.53111,1227.94202,8753.27441,5.62416
"1","21064","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21064","692805","5462797","2359","21064",1,0.00439,136.04889,199.27348,0.18182,76.4572,72.47187,72.55635,10.77177,8.64166,3.93866,20.57471,19.06244,13.53824,60.38047,1907.11865,10743.74414,5.65683
"1","21119","1806","1972","3","60","45",Western Newfoundland Forest,154800.799758999986807,39441.920757200001390,"0","21119","458805","5464797","2360","21119",1,0.00484,138.24911,205.98439,0.36362,98.36391,92.14014,80.40125,9.7986,8.1183,3.35493,20.08807,18.91936,13.64936,229.98337,1176.14612,17932.98242,3.806
"1","21120","1806","1972","3","60","45",Western Newfoundland Forest,154800.799758999986807,39441.920757200001390,"0","21120","460805","5464797","2361","21120",1,0.03203,138.4669,205.20009,0.35493,98.36138,92.12514,80.5751,9.70195,8.02919,3.26734,20.03682,18.87813,13.59709,228.99902,740.21008,16430.4707,4.62257
"1","21121","1806","1972","3","60","45",Western Newfoundland Forest,154800.799758999986807,39441.920757200001390,"0","21121","462805","5464797","2362","21121",1,0.03375,139.85158,203.13414,0.33676,99.17628,93.0885,81.94417,9.4485,7.78019,3.0026,19.68123,18.5407,13.25262,303.65793,1989.53357,14823.11621,4.81788
"1","21125","916","1974","2","63","38",Long Range Barrens,11195.830815400002393,616.976048326999944,"0","21125","470805","5464797","2363","21125",1,0.03895,137.73657,207.78683,0.32298,96.12511,89.64643,78.73901,9.63384,7.9955,3.28002,20.47468,19.32867,13.99205,171.35646,1906.97974,8951.62988,2.29491
"1","21126","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21126","472805","5464797","2364","21126",1,0.02621,137.15855,210.10022,0.32545,94.94823,88.50918,77.79369,9.74655,8.10045,3.39664,20.69557,19.52899,14.17961,138.23466,1847.93225,7874.63721,2.16174
"1","21127","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21127","474805","5464797","2365","21127",5,0.01707,136.67668,209.78662,0.2339,93.9399,87.62061,77.18656,9.82865,8.17055,3.46952,20.82493,19.6358,14.27363,107.65946,3176.04224,6442.20557,2.13341
"1","21128","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21128","476805","5464797","2366","21128",5,0.01356,136.28009,209.79286,0.3238,92.88025,86.70274,76.57416,9.92085,8.24889,3.55008,20.95572,19.74118,14.36609,80.97689,4324.04834,4702.45508,2.22391
"1","21129","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21129","478805","5464797","2367","21129",2,0.00811,135.95168,210.06406,0.39375,92.001,85.94267,76.10418,9.98263,8.2994,3.60153,21.05404,19.82,14.43302,62.78787,3303.58618,2962.70459,2.52716
"1","21130","150","1975","2","88","56",Central Newfoundland Forest,88605.696571399996174,25986.354233300000487,"0","21130","480805","5464797","2368","21130",2,0.00389,135.96066,209.69176,0.4148,91.60634,85.59605,75.99714,9.95907,8.27524,3.5782,21.0721,19.8349,14.43575,60.19459,2074.021,1194.47632,3.59537
"1","21131","150","1975","2","88","56",Central Newfoundland Forest,88605.696571399996174,25986.354233300000487,"0","21131","482805","5464797","2369","21131",1,0.00441,135.97891,210.47134,0.43278,91.01415,85.08318,75.74714,9.97302,8.28371,3.58729,21.12254,19.8755,14.46522,65.84499,950.71027,584.87317,4.72481
"1","21132","150","1975","2","88","56",Central Newfoundland Forest,88605.696571399996174,25986.354233300000487,"0","21132","484805","5464797","2370","21132",1,0.00568,136.04182,210.22046,0.45251,90.68507,84.79952,75.70277,9.94126,8.25225,3.55549,21.12821,19.87914,14.45575,81.12162,2114.91064,2320.23584,5.33456
"1","21133","150","1975","2","88","56",Central Newfoundland Forest,88605.696571399996174,25986.354233300000487,"0","21133","486805","5464797","2371","21133",2,0.0077,136.24887,210.5712,0.42249,90.45203,84.60213,75.73922,9.89248,8.20632,3.50865,21.11293,19.86556,14.43083,87.339,568.3233,1949.09277,5.65109
"1","21149","26","1972","3","51","52",Central Newfoundland Forest,36847.509841699997196,3463.838106709999920,"0","21149","518805","5464797","2372","21149",2,0.03063,140.44258,205.10536,0.39163,89.02872,83.83797,78.92597,9.06933,7.37377,2.60931,20.36391,19.14363,13.56827,299.8349,4884.27832,28184.07422,2.78476
"1","21163","13","1972","3","21","39",Central Newfoundland Forest,149015.686472000001231,52581.430138600000646,"0","21163","546805","5464797","2373","21163",1,0.01004,140.05243,205.09673,0.33852,85.38197,80.81316,78.78846,9.18761,7.43266,2.63511,20.56494,19.2902,13.63671,236.48674,4532.24023,46481.16406,1.92808
"1","21164","13","1972","3","21","39",Central Newfoundland Forest,149015.686472000001231,52581.430138600000646,"0","21164","548805","5464797","2374","21164",2,0.02854,139.3298,206.26187,0.37443,84.34016,79.91873,78.00002,9.34166,7.5766,2.78502,20.78678,19.48958,13.82854,184.44252,2567.32983,45539.65234,1.82289
"1","21169","20","1972","2","32","47",Central Newfoundland Forest,86881.731989099993370,13066.644286999999167,"0","21169","558805","5464797","2375","21169",3,0.01612,138.95184,206.09969,0.30893,83.37331,79.27866,78.1583,9.45978,7.66585,2.86039,20.8431,19.52439,13.8463,163.27061,3092.3667,41960.30859,0.04227
"1","21170","20","1972","2","32","47",Central Newfoundland Forest,86881.731989099993370,13066.644286999999167,"0","21170","560805","5464797","2376","21170",2,0.03016,138.70033,206.3275,0.33248,82.86507,78.8724,77.8643,9.54559,7.74289,2.9387,20.93835,19.60765,13.92555,155.95378,1523.53345,41497.33984,1.09581
"1","21173","116","1975","3","40","50",Central Newfoundland Forest,161080.401326999999583,41061.630951699997240,"0","21173","566805","5464797","2377","21173",2,0.03487,138.83276,205.68921,0.34822,82.86271,78.94813,78.45135,9.53948,7.71909,2.90247,20.82507,19.49246,13.80165,206.58485,4352.82373,40670.79688,4.76119
"1","21174","116","1975","3","40","50",Central Newfoundland Forest,161080.401326999999583,41061.630951699997240,"0","21174","568805","5464797","2378","21174",2,0.01522,139.29291,205.07083,0.41284,82.99755,79.07268,78.77093,9.51024,7.68554,2.86274,20.7515,19.42179,13.72804,205.91078,2810.69653,40589.10156,1.80421
"1","21177","120","1975","3","44","57",Central Newfoundland Forest,46770.440838200003782,7500.959848640000018,"0","21177","574805","5464797","2379","21177",2,0.00724,139.13144,205.93932,0.44404,82.45602,78.63876,78.77065,9.60405,7.75746,2.92965,20.77622,19.43124,13.72613,188.91447,3340.79761,40933.60156,5.61246
"1","21178","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21178","576805","5464797","2380","21178",2,0.01122,138.93724,205.42921,0.36238,82.22142,78.43777,78.70221,9.64691,7.79168,2.96338,20.79726,19.44609,13.73746,192.29326,4695.01563,41242.22656,3.53776
"1","21179","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21179","578805","5464797","2381","21179",2,0.00988,138.93446,205.28603,0.36786,82.1211,78.36416,78.77108,9.66539,7.8025,2.97164,20.78278,19.42796,13.7155,201.85515,4919.45605,41644.71875,3.33593
"1","21180","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21180","580805","5464797","2382","21180",2,0.0088,139.11273,205.24113,0.36794,82.15377,78.42422,78.97969,9.66012,7.78976,2.95589,20.7317,19.3761,13.66056,192.52374,4013.39038,42135.59766,5.74677
"1","21181","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21181","582805","5464797","2383","21181",2,0.01683,139.48193,204.6875,0.33078,82.38264,78.68901,79.40228,9.62055,7.74363,2.9045,20.62577,19.27324,13.55455,216.21584,4001.69434,42660.52344,0.35064
"1","21183","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21183","586805","5464797","2384","21183",2,0.01363,139.23239,204.58212,0.3555,81.97437,78.34857,79.29557,9.69381,7.80006,2.96052,20.64646,19.28171,13.55463,231.58563,3907.73999,42600.10156,5.77012
"1","21184","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21184","588805","5464797","2385","21184",2,0.01852,139.06114,204.3589,0.2865,81.54611,77.93337,78.9799,9.77021,7.86548,3.02867,20.71644,19.34023,13.60736,197.45912,2886.53613,41532.29688,0.68663
"1","21185","119","1975","3","43","60",Central Newfoundland Forest,41560.998593399999663,7241.534588309999890,"0","21185","590805","5464797","2386","21185",2,0.01706,138.68047,204.68037,0.26138,81.1668,77.57249,78.71162,9.83829,7.92299,3.08913,20.77349,19.38664,13.64756,187.34714,2131.35303,40464.49219,5.85146
"1","21186","119","1975","3","43","60",Central Newfoundland Forest,41560.998593399999663,7241.534588309999890,"0","21186","592805","5464797","2387","21186",2,0.01423,139.36177,203.71718,0.28245,81.70181,78.19481,79.47618,9.74423,7.8243,2.98189,20.58175,19.20616,13.46716,240.07719,1337.505,39366.00781,6.27189
"1","21187","119","1975","3","43","60",Central Newfoundland Forest,41560.998593399999663,7241.534588309999890,"0","21187","594805","5464797","2388","21187",2,0.02748,138.27437,203.58148,0.24748,80.42455,76.84018,78.15577,9.96893,8.0311,3.20429,20.87709,19.46959,13.71898,165.33835,335.06104,38108.90234,1.03339
"1","21188","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21188","596805","5464797","2389","21188",2,0.01635,137.59163,205.15836,0.27269,79.55181,75.91675,77.27566,10.12188,8.16831,3.35334,21.06389,19.63262,13.87174,126.66748,451.97821,36822.55469,0.43435
"1","21189","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21189","598805","5464797","2390","21189",2,0.0097,137.71954,204.29401,0.27272,79.62981,76.03426,77.50235,10.10603,8.14481,3.32719,20.99518,19.56463,13.79947,157.27161,1440.88879,35541.60547,0.04503
"1","21190","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21190","600805","5464797","2391","21190",2,0.01473,137.4599,204.96756,0.28436,79.06289,75.42841,76.9445,10.20321,8.22749,3.41944,21.09749,19.64992,13.87587,135.65672,3431.38574,34317.33984,0.90855
"1","21191","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21191","602805","5464797","2392","21191",2,0.01601,137.04747,206.12801,0.34442,78.51401,74.83829,76.39339,10.29709,8.30603,3.50719,21.19467,19.73079,13.94774,94.7216,5321.83203,33168.56641,5.98043
"1","21192","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21192","604805","5464797","2393","21192",2,0.01164,138.04982,204.33167,0.29163,79.5462,76.06631,77.77009,10.12133,8.13475,3.31664,20.8769,19.43915,13.66331,167.96944,4013.65625,32103.39258,5.90917
"1","21193","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21193","606805","5464797","2394","21193",2,0.02521,137.43439,204.77992,0.2788,78.57863,74.96786,76.67843,10.283,8.27575,3.47478,21.08448,19.61859,13.82803,141.58318,3429.82349,31130.40039,1.4532
"1","21194","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21194","608805","5464797","2395","21194",2,0.01669,135.8373,205.40833,0.27273,76.86459,72.9754,74.60148,10.56511,8.52571,3.76021,21.48482,19.96775,14.1541,46.91977,3230.51807,30258.48242,1.13663
"1","21195","1446","1975","3","35","59",North Shore Forest,15347.968388200000845,1401.144156869999961,"0","21195","610805","5464797","2396","21195",3,0.01097,135.90674,205.49078,0.28867,76.84724,72.95827,74.64996,10.56527,8.5161,3.75189,21.44496,19.9258,14.10717,60.70578,1999.37256,29496.60547,0.15317
"1","21196","1446","1975","3","35","59",North Shore Forest,15347.968388200000845,1401.144156869999961,"0","21196","612805","5464797","2397","21196",3,0.0096,135.98872,205.72481,0.32891,76.72048,72.81567,74.54887,10.58393,8.52408,3.76278,21.43481,19.9103,14.08663,53.91459,218.61386,28853.48633,0.41652
"1","21197","1446","1975","3","35","59",North Shore Forest,15347.968388200000845,1401.144156869999961,"0","21197","614805","5464797","2398","21197",2,0.00969,135.48898,205.20485,0.23963,76.0677,72.02258,73.72865,10.684,8.60447,3.85989,21.55958,20.01387,14.17761,30.53367,936.315,28337.21484,0.28144
"1","21206","1448","1976","3","38","403",North Shore Forest,305835.545120999973733,46166.916867799998727,"0","21206","640805","5464797","2399","21206",3,0.00104,135.36464,205.19427,0.25877,76.30252,73.28455,74.12971,10.8919,8.80268,4.03917,21.23966,19.71572,13.98842,6.06504,24.37461,33869.74219,0.57161
"1","21211","1448","1976","3","38","403",North Shore Forest,305835.545120999973733,46166.916867799998727,"0","21211","664805","5464797","2400","21211",2,0.00651,136.28067,202.08778,0.26232,77.63787,74.06129,73.94305,10.74985,8.64866,3.89739,20.70833,19.22809,13.61889,62.88788,2193.11353,17065.99219,4.88526
"1","21212","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21212","666805","5464797","2401","21212",2,0.0044,136.11659,201.98337,0.18227,77.53746,73.83895,73.50371,10.77656,8.67558,3.92886,20.72218,19.24108,13.64315,49.9573,1704.77429,15121.27832,1.45696
"1","21213","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21213","668805","5464797","2402","21213",2,0.0029,136.00867,202.15486,0.23173,77.41532,73.57681,73.01317,10.80779,8.70869,3.9676,20.74731,19.26435,13.67828,37.46098,2059.88794,13176.56445,0.89122
"1","21220","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21220","686805","5464797","2403","21220",3,,136.23375,200.38362,0.28267,76.97714,72.72614,72.20463,10.7724,8.64888,3.93516,20.54225,19.04466,13.51764,49.49457,429.58078,4818.83691,
"1","21221","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21221","688805","5464797","2404","21221",5,0.00732,136.20708,199.32353,0.31822,76.72724,72.54632,72.16724,10.78047,8.65079,3.93958,20.54271,19.03719,13.51135,56.44806,139.56149,6784.49756,5.91577
"1","21222","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21222","690805","5464797","2405","21222",2,0.00343,136.19566,199.12321,0.27323,76.46818,72.40234,72.2258,10.7838,8.64588,3.93657,20.5346,19.02114,13.49295,58.03033,341.97812,8765.70801,5.10261
"1","21223","1487","1977","3","40","21",North Shore Forest,419463.104033000010531,77522.717944200005149,"0","21223","692805","5464797","2406","21223",5,0.00036,136.31685,199.48503,0.27005,76.19333,72.26149,72.31152,10.78546,8.63886,3.93036,20.5252,19.00279,13.47273,54.72549,1712.94824,10753.87598,6.13621
"1","21277","1806","1972","3","60","45",Western Newfoundland Forest,154800.799758999986807,39441.920757200001390,"0","21277","460805","5466797","2407","21277",1,0.0316,138.71692,204.51433,0.32775,98.70244,92.59068,80.99705,9.66513,7.98583,3.22019,19.93148,18.76637,13.49056,228.65723,256.17789,17620.60156,4.22092
"1","21278","1806","1972","3","60","45",Western Newfoundland Forest,154800.799758999986807,39441.920757200001390,"0","21278","462805","5466797","2408","21278",1,0.02569,140.45128,201.392,0.40543,99.59303,93.6262,82.48435,9.39063,7.71594,2.93327,19.53724,18.3915,13.10781,346.98062,1924.55579,16013.24609,4.39112
"1","21279","1806","1972","3","60","45",Western Newfoundland Forest,154800.799758999986807,39441.920757200001390,"0","21279","464805","5466797","2409","21279",1,0.008,140.2579,201.44006,0.37679,99.19234,93.19154,82.18072,9.37642,7.70676,2.92985,19.60938,18.46572,13.17023,313.00333,3886.50098,14451.54785,4.23296
"1","21283","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21283","472805","5466797","2410","21283",1,0.04105,137.83739,208.00621,0.33578,95.54311,89.23199,78.53008,9.65915,8.00722,3.29347,20.50526,19.33779,13.99173,160.10352,688.83173,9168.49902,2.05672
"1","21284","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21284","474805","5466797","2411","21284",1,0.01891,136.98064,209.38123,0.25951,94.21749,87.97542,77.49686,9.79459,8.13242,3.43002,20.74439,19.55069,14.19105,122.32126,1614.92065,7428.74902,1.95024
"1","21285","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21285","476805","5466797","2412","21285",5,0.01138,136.73807,209.46237,0.27812,93.41404,87.26511,77.06483,9.83972,8.16924,3.46903,20.8329,19.62422,14.25221,97.07382,2920.68579,5666.36475,2.08627
"1","21286","88","1974","2","63","38",Central Newfoundland Forest,56196.952971699996851,10342.236342399999558,"0","21286","478805","5466797","2413","21286",5,0.00903,136.33479,209.21529,0.33021,92.45282,86.42345,76.52144,9.91321,8.23114,3.53199,20.94739,19.71682,14.33268,78.86491,1700.4657,3887.01538,2.3693
"1","21287","150","1975","2","88","56",Central Newfoundland Forest,88605.696571399996174,25986.354233300000487,"0","21287","480805","5466797","2414","21287",2,0.00626,136.30586,209.80824,0.38844,91.86931,85.9096,76.2714,9.92138,8.23397,3.53637,20.99601,19.75601,14.35888,69.65488,1180.30457,2107.66602,3.14098
"1","21296","131","1975","3","59","46",Central Newfoundland Forest,70952.272103399998741,14023.707322900001600,"0","21296","498805","5466797","2415","21296",1,0.04171,138.29158,207.77637,0.34448,90.02951,84.45023,77.07264,9.48562,7.79994,3.08046,20.75775,19.52461,14.02375,158.00037,372.15955,8799.87402,2.05129
"1","21308","26","1972","3","51","52",Central Newfoundland Forest,36847.509841699997196,3463.838106709999920,"0","21308","522805","5466797","2416","21308",1,0.04776,139.28745,206.66676,0.44279,86.91492,81.91422,77.44027,9.30072,7.58052,2.82961,20.7247,19.4554,13.85428,188.96596,1750.07861,31292.33398,2.4058
"1","21310","25","1972","2","45","50",Central Newfoundland Forest,16223.419019400000252,1557.879587099999981,"0","21310","526805","5466797","2417","21310",2,0.01531,138.06747,207.87579,0.33653,85.24252,80.40268,76.33039,9.47912,7.74369,3.0013,21.0188,19.71688,14.09721,132.76093,146.4153,35060.12891,4.47814
"1","21330","116","1975","3","40","50",Central Newfoundland Forest,161080.401326999999583,41061.630951699997240,"0","21330","566805","5466797","2418","21330",2,0.04296,138.4456,205.7061,0.30017,82.45733,78.688,78.1618,9.62264,7.78761,2.97566,20.91148,19.5573,13.86035,153.97031,4608.79932,42666.71484,4.99057
"1","21331","116","1975","3","40","50",Central Newfoundland Forest,161080.401326999999583,41061.630951699997240,"0","21331","568805","5466797","2419","21331",2,0.00673,139.53539,204.65161,0.43627,83.16224,79.29797,79.04501,9.487,7.65187,2.82684,20.68511,19.34821,13.64769,202.39388,3858.21899,42588.85156,1.25087
"1","21332","116","1975","3","40","50",Central Newfoundland Forest,161080.401326999999583,41061.630951699997240,"0","21332","570805","5466797","2420","21332",2,0.01713,138.37946,205.99269,0.32857,81.85649,78.14349,77.89706,9.72506,7.87462,3.06083,20.99632,19.62734,13.92332,129.58537,1898.46179,42604.83203,1.78194
"1","21333","116","1975","3","40","50",Central Newfoundland Forest,161080.401326999999583,41061.630951699997240,"0","21333","572805","5466797","2421","21333",2,0.00907,138.15053,205.71454,0.27909,81.67587,77.97795,77.87748,9.75692,7.89864,3.0833,21.00552,19.63113,13.92358,111.75645,567.8559,42714.55469,5.48516
"1","21335","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21335","576805","5466797","2422","21335",1,0.01877,139.35359,204.92317,0.3696,82.53365,78.79008,79.11179,9.59478,7.72823,2.89556,20.68799,19.33233,13.61812,212.49745,3285.64673,43211.76172,5.20297
"1","21336","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21336","578805","5466797","2423","21336",2,0.00636,139.55801,203.93376,0.35051,82.60455,78.8828,79.3577,9.58208,7.70878,2.87182,20.62415,19.2691,13.55198,246.00836,3560.64917,43596.07422,1.02499
"1","21337","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21337","580805","5466797","2424","21337",2,0.01573,138.85271,205.17627,0.31673,81.69743,78.00397,78.54316,9.74604,7.85914,3.03035,20.8289,19.45081,13.72898,172.90427,2141.1394,44067.89453,0.88069
"1","21338","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21338","582805","5466797","2425","21338",2,0.01342,138.97792,204.95718,0.34144,81.78568,78.11211,78.8026,9.72807,7.83436,3.00135,20.75868,19.38101,13.65468,184.17183,2119.13501,44585.32031,0.05784
"1","21339","71","1974","2","38","39",Central Newfoundland Forest,46577.119732899998780,10670.119910999999775,"0","21339","584805","5466797","2426","21339",2,0.012,138.82803,204.69426,0.3337,81.44118,77.77821,78.57889,9.78886,7.88535,3.05316,20.80564,19.41873,13.68764,167.63506,2935.17993,45157.92578,6.23352
"1","21340","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21340","586805","5466797","2427","21340",2,0.01744,138.8981,204.54073,0.3526,81.49061,77.86061,78.7905,9.77943,7.86788,3.03341,20.74459,19.35771,13.62333,184.79486,2575.59106,44291.19531,6.23006
"1","21341","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21341","588805","5466797","2428","21341",2,0.02397,138.84523,204.40656,0.38693,81.17088,77.54669,78.58009,9.83456,7.91309,3.08052,20.78367,19.38723,13.64693,178.91193,1183.40039,43223.38672,0.51659
"1","21342","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21342","590805","5466797","2429","21342",2,0.02368,138.17569,204.77759,0.33206,80.45741,76.81537,77.91029,9.96149,8.0261,3.20121,20.92935,19.51392,13.76652,129.42403,164.8157,42146.60547,6.13577
"1","21343","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21343","592805","5466797","2430","21343",2,0.02376,138.79462,203.7883,0.28151,80.99519,77.43022,78.67669,9.86232,7.92277,3.08843,20.73356,19.32986,13.58024,189.71147,416.58881,40926.6875,6.05542
"1","21344","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21344","594805","5466797","2431","21344",2,0.02488,138.40593,204.09367,0.29822,80.2758,76.67288,77.97574,9.98749,8.03333,3.20716,20.87681,19.45398,13.69656,166.49931,662.4303,39640.33984,0.94239
"1","21345","195","1976","3","81","2012",Central Newfoundland Forest,286243.924888000008650,119530.198694999999134,"0","21345","596805","5466797","2432","21345",2,0.01183,137.28415,204.67842,0.25228,79.12712,75.43816,76.74399,10.18913,8.21547,3.40631,21.13499,19.6806,13.91238,101.77747,868.11127,38355.82031,0.57406
